term,estimate,std.error,statistic,p.value,conf.low_95,conf.high_95,type
Area,0.989290656128117,0.139899592436883,7.07143343948229,1.27569042567497e-10,0.718909705979357,1.26746185516282,Anagenesis
Area,0.990442224144324,0.140196424479237,7.06467534976978,1.31972069620315e-10,0.719484791186729,1.26920336383677,Anagenesis
Area,0.991767398298767,0.140410170567187,7.06335868899328,1.32847246705791e-10,0.720408685514395,1.27096616275213,Anagenesis
Area,0.988052534653061,0.139790014971073,7.06811952811882,1.2970964242382e-10,0.717880229431747,1.26600196391997,Anagenesis
Area,0.988509980356761,0.140219032714975,7.0497560938544,1.42231938591923e-10,0.71751201024671,1.26731676592361,Anagenesis
Area,0.991451003795468,0.140170142702923,7.07319679267753,1.26444309018895e-10,0.720558431851567,1.27017426006461,Anagenesis
Area,0.988274589837248,0.140177779153856,7.05015157040362,1.41950048403245e-10,0.71735474400723,1.2669992299923,Anagenesis
Area,0.988906231421041,0.140122356258917,7.05744791783081,1.36847420295926e-10,0.718099435643601,1.26752622231609,Anagenesis
Area,0.991979743781489,0.140350900564087,7.06785449751019,1.29882364849272e-10,0.720730794503788,1.27105765627017,Anagenesis
Area,0.990048857253069,0.140066018618876,7.06844434514144,1.29498266816713e-10,0.719348906751097,1.26855482881296,Anagenesis
Area,0.988907269437663,0.140282740346553,7.04938659591821,1.4249581223961e-10,0.717784169210417,1.26784010630889,Anagenesis
Area,0.990050645318448,0.139992633986708,7.07216242114889,1.271028745782e-10,0.71948497341042,1.26840426744629,Anagenesis
Area,0.989320921301044,0.139828556700516,7.07524231563063,1.25151890787526e-10,0.719075256170123,1.26734952855252,Anagenesis
Area,0.990182725827652,0.140108299773772,7.06726673171014,1.30266228980652e-10,0.719402342471238,1.26877436909058,Anagenesis
Area,0.990071382777017,0.139875857517208,7.07821492822815,1.23296989505295e-10,0.719742283500694,1.2682020004237,Anagenesis
Area,0.98951217746983,0.140268824122388,7.05439846424073,1.38957557917574e-10,0.718422164254204,1.26842503435512,Anagenesis
Area,0.987956385523793,0.140069213233949,7.05334429110893,1.39694482167846e-10,0.717241610046638,1.26645957340228,Anagenesis
Area,0.989148900011089,0.140108091937132,7.05989844223223,1.35174736698641e-10,0.718362747407498,1.26773428860427,Anagenesis
Area,0.9895217830049,0.139790651853215,7.07859767364079,1.23060143919356e-10,0.719339864345892,1.26746668495959,Anagenesis
Area,0.990187869342954,0.140220759987382,7.06163530587094,1.34001456216509e-10,0.71918554135428,1.2689996516945,Anagenesis
Area,0.990338710659233,0.139929520407291,7.07741088354098,1.23796008783104e-10,0.719890275258494,1.26856216865536,Anagenesis
Area,0.989025113011856,0.140279970312294,7.05036585629485,1.41797539463955e-10,0.717912957764793,1.26795749603402,Anagenesis
Area,0.990789143004964,0.140467120704289,7.05353066281446,1.39563917319222e-10,0.719317147255678,1.27009984728344,Anagenesis
Area,0.99174424102937,0.140091505413785,7.07926035986323,1.226511334962e-10,0.720994178414029,1.27030181086333,Anagenesis
Area,0.989326150075675,0.14046456581743,7.04324357049281,1.46954467709657e-10,0.717863726530967,1.26863228043955,Anagenesis
Area,0.989743992217583,0.140071900422857,7.06597104222681,1.31116402236783e-10,0.719031312148937,1.26826094834235,Anagenesis
Area,0.989082453796888,0.140030169749005,7.06335253017083,1.32851353910258e-10,0.718442472206094,1.26750924850039,Anagenesis
Area,0.988748928415977,0.13976651686079,7.07429039961545,1.25751702792262e-10,0.718613696235018,1.26664528439056,Anagenesis
Area,0.991593394673479,0.140392799525415,7.06299324484926,1.33091172302856e-10,0.720268032695275,1.27075843645666,Anagenesis
Area,0.988263405648042,0.140144344244576,7.05175375413904,1.40813681268852e-10,0.717407292939525,1.26692108357479,Anagenesis
Area,0.989986881138444,0.139946006000856,7.0740631292642,1.25895328463333e-10,0.719508460780569,1.26824492687617,Anagenesis
Area,0.989169793706758,0.140087852530025,7.06106757896619,1.34383851967463e-10,0.718432808239149,1.26772336865333,Anagenesis
Area,0.990554983114572,0.140176307373534,7.06649362987567,1.30772844799165e-10,0.719640131843544,1.26928079230639,Anagenesis
Area,0.98891365522691,0.140024317620762,7.06244223882068,1.33459794627703e-10,0.718287878110893,1.26733220877553,Anagenesis
Area,0.990132919231805,0.140223831069325,7.06108877272292,1.34369557399619e-10,0.719126914747592,1.26895271857009,Anagenesis
Area,0.991852438003992,0.140157444448895,7.07670178993346,1.24237756811543e-10,0.72098180663359,1.27054734480646,Anagenesis
Area,0.989675088197959,0.14030779402284,7.05360023005462,1.39515212151581e-10,0.718510566881473,1.26866527754347,Anagenesis
Area,0.989300225881177,0.140133038528096,7.0597215065941,1.35294828892864e-10,0.718472296723949,1.26794072234104,Anagenesis
Area,0.990235627954426,0.140055966814627,7.0702851900988,1.28306757998632e-10,0.719546703517539,1.26871494337087,Anagenesis
Area,0.988435178744115,0.139689571415166,7.07594109374439,1.24713387013719e-10,0.718449215890653,1.26617776682964,Anagenesis
Area,0.990563444286373,0.140279964681596,7.06133229028629,1.34205419901554e-10,0.719448198316193,1.26949406429216,Anagenesis
Area,0.9889262217709,0.140173692734552,7.05500584652242,1.38534713337745e-10,0.718015249691094,1.26764382615082,Anagenesis
Area,0.991081796562172,0.140040254700296,7.07712077990156,1.23976548018246e-10,0.720430846100984,1.26953654268278,Anagenesis
Area,0.991384931879433,0.140392341730286,7.06153141731922,1.34071350346234e-10,0.720062068617033,1.27055086524962,Anagenesis
Area,0.987960597112371,0.140142624143697,7.04967958998221,1.42286533414871e-10,0.717114761831426,1.26662110976723,Anagenesis
Area,0.988145388947003,0.13983470397651,7.06652469556481,1.30752449804956e-10,0.717883912447253,1.26618061885443,Anagenesis
Area,0.988942241572235,0.140178847533209,7.05486069385721,1.38635649083764e-10,0.718018452139509,1.26766832338161,Anagenesis
Area,0.989286985206099,0.140247932866131,7.05384361101699,1.39344949495269e-10,0.718241805342767,1.26816058110889,Anagenesis
Area,0.989980510835018,0.140085517166253,7.06697259546192,1.30458747915361e-10,0.719250190122419,1.26853230729973,Anagenesis
Area,0.989544841296133,0.140051705744384,7.06556793461842,1.31382021852762e-10,0.718868338801367,1.26801780650063,Anagenesis
Area,0.985615173416132,0.139858785974859,7.04721670895459,1.4405522449652e-10,0.715297042929419,1.26368727734678,Anagenesis
Area,0.988458205017699,0.140091425632849,7.05580802359913,1.37978208693967e-10,0.717708380722039,1.26701403911949,Anagenesis
Area,0.988687603304507,0.140117366274243,7.05613893262458,1.37749288116377e-10,0.717883305272936,1.26728972941664,Anagenesis
Area,0.988201482357409,0.140162754538502,7.0503857148866,1.41783414163626e-10,0.717314704404787,1.26690009494219,Anagenesis
Area,0.990787516497491,0.140039353161475,7.07506493089155,1.25263447605184e-10,0.720139760802898,1.26924165586524,Anagenesis
Isolation,3.84169648754919,1.16243671350327,3.30486506742493,0.00126753858330733,1.71989728883357,6.28315691825932,Anagenesis
Isolation,3.8519507484731,1.16408115943086,3.30900531914493,0.0012505623201504,1.72708749412998,6.29684457869555,Anagenesis
Isolation,3.85222611219956,1.16517294416352,3.30614105957042,0.00126228379588603,1.72569145330854,6.2997452881849,Anagenesis
Isolation,3.83619612836923,1.15968960515307,3.30795077521013,0.00125486596242158,1.71902141890035,6.27141850141988,Anagenesis
Isolation,3.8460275253709,1.16498964411759,3.30134052675124,0.00128215983320203,1.71961143296487,6.29292973464664,Anagenesis
Isolation,3.84138653994579,1.16473308857631,3.29808312103612,0.00129581299317137,1.71567352712029,6.28796238843503,Anagenesis
Isolation,3.86499958380713,1.16585141190145,3.31517339547026,0.00122566539992545,1.73710047659055,6.31387024351315,Anagenesis
Isolation,3.84498009373235,1.16334554617639,3.30510578423564,0.00126654570091296,1.72147137911865,6.28829959984057,Anagenesis
Isolation,3.83752622816121,1.16269041383255,3.30055720981793,0.00128543070523003,1.71523703874191,6.27948033823188,Anagenesis
Isolation,3.83043547966749,1.16072052815231,3.30004974217606,0.00128755388498634,1.71167994077045,6.26815039826814,Anagenesis
Isolation,3.83937149310647,1.1629971750494,3.30127327518521,0.00128244034775769,1.71652976497925,6.28198581789256,Anagenesis
Isolation,3.8516241723652,1.16493361190674,3.30630358073449,0.00126161596638968,1.72530267569992,6.29843321726013,Anagenesis
Isolation,3.86754369595248,1.16560620494338,3.31805345540378,0.00121419979534121,1.73984478837737,6.31566104733061,Anagenesis
Isolation,3.84249988150179,1.16502860065342,3.29820218949704,0.0012953115426409,1.71619406725946,6.28965562437697,Anagenesis
Isolation,3.84871010062601,1.16298211479145,3.30934590624911,0.00124917532064916,1.72600565578896,6.29142796460015,Anagenesis
Isolation,3.87912751994237,1.16807270677324,3.32096409534155,0.00120271447467816,1.74700148934925,6.33256125318656,Anagenesis
Isolation,3.8503075527304,1.16421500639787,3.30721347137021,0.00125788315766002,1.72520400801668,6.29547893420631,Anagenesis
Isolation,3.82953791172194,1.15796250281121,3.30713464591894,0.00125820612840032,1.71568058756337,6.26126918137049,Anagenesis
Isolation,3.84449252103723,1.16408588734314,3.30258494054226,0.00127697957249048,1.71968411070934,6.28942922036522,Anagenesis
Isolation,3.86266218303769,1.16635878104496,3.31172727106924,0.0012395176324081,1.73384433570787,6.31261171736885,Anagenesis
Isolation,3.85679633721246,1.16458864541793,3.311724146021,0.0012395302602284,1.73101671537688,6.30279536030189,Anagenesis
Isolation,3.85048027026878,1.16204571752499,3.31353595835267,0.00123222917385608,1.72902939018498,6.29075670752499,Anagenesis
Isolation,3.86152159018747,1.16504198373791,3.31449136090203,0.00122839539510679,1.73496718658062,6.30853368117729,Anagenesis
Isolation,3.85724311241464,1.16647923034007,3.30673964189668,0.00125982574295993,1.72841461603662,6.30763858642774,Anagenesis
Isolation,3.82492099974122,1.15977989562944,3.29797146351235,0.00129628339783656,1.70795477291381,6.26069540197422,Anagenesis
Isolation,3.86351268415467,1.16810451274958,3.30750599966473,0.00125668526209506,1.73167202878273,6.31731786439556,Anagenesis
Isolation,3.84808052407043,1.16467030144086,3.30400845570614,0.00127107774916145,1.72220022513536,6.29425636769821,Anagenesis
Isolation,3.84001220883914,1.1612312007174,3.30684553297121,0.00125939137206861,1.72018793263283,6.27870198892766,Anagenesis
Isolation,3.85598337519633,1.16449816286613,3.31128334776053,0.00124131266173227,1.73040188631497,6.30180612107447,Anagenesis
Isolation,3.84847772455556,1.16615351639577,3.30014673921323,0.00128714780846162,1.72023007746158,6.29814427466538,Anagenesis
Isolation,3.86715556566413,1.16587037779753,3.31696871222481,0.00121850635797335,1.73898717040576,6.3158387366025,Anagenesis
Isolation,3.84557435907888,1.16489629355877,3.30121606562128,0.00128267902106079,1.71935831474243,6.29231110496722,Anagenesis
Isolation,3.8464664863332,1.1636258252541,3.30558707348494,0.00126456271227352,1.72247841994038,6.29042822992091,Anagenesis
Isolation,3.87023337718962,1.16570023457494,3.32009316151581,0.00120614045653159,1.74249394653591,6.31867234937096,Anagenesis
Isolation,3.84498060860885,1.16320822721764,3.30549640093755,0.00126493607553003,1.72180161020047,6.28808570866653,Anagenesis
Isolation,3.82791994326278,1.16049214611999,3.29853153772829,0.00129392545481459,1.70966855765667,6.2652147352786,Anagenesis
Isolation,3.86531392386313,1.16565479847223,3.31600224091148,0.00122235540244186,1.7375887494253,6.3135826509544,Anagenesis
Isolation,3.85231918051688,1.16567209853498,3.30480517236236,0.00126778574498762,1.72470841360939,6.30075019038838,Anagenesis
Isolation,3.84913128598757,1.16555021589315,3.30241566043382,0.00127768310180705,1.72196535284464,6.29750657574086,Anagenesis
Isolation,3.87125607276748,1.16801784478393,3.31438093181154,0.00122883794688632,1.73965105889383,6.3249569782552,Anagenesis
Isolation,3.85241887908346,1.16400018678294,3.30963768118524,0.00124798824727416,1.72761136219988,6.29704504384291,Anagenesis
Isolation,3.8401975045863,1.16432906633638,3.29820633669282,0.00129529408021528,1.71524234508191,6.28594733951067,Anagenesis
Isolation,3.85983951672762,1.16859909683065,3.30296294699857,0.0012754098824626,1.72720467992207,6.31477580652376,Anagenesis
Isolation,3.84365059896465,1.16319161538346,3.30440019351201,0.00126945810509238,1.72057383117321,6.2867792877768,Anagenesis
Isolation,3.85102285170719,1.16338980741758,3.31017413695194,0.00124580845389011,1.72745674429341,6.29450193281668,Anagenesis
Isolation,3.84173158870958,1.16103670191018,3.30888040179007,0.0012510713918264,1.72229704334654,6.28003949122395,Anagenesis
Isolation,3.85902927356598,1.16607483007376,3.3094182071676,0.00124888106917806,1.73068849631781,6.30834419362414,Anagenesis
Isolation,3.84864115857698,1.16635825455824,3.29970756715282,0.00128898735204473,1.71989243559007,6.29862694564672,Anagenesis
Isolation,3.83028077718301,1.15912343026912,3.30446324969355,0.00126919757906186,1.71425346536713,6.264429156422,Anagenesis
Isolation,3.83210180812186,1.16350660607394,3.29357975976831,0.00131491245316467,1.70863553128677,6.27609905765408,Anagenesis
Isolation,3.86234969350158,1.16518290006329,3.31480121557893,0.00122715442835638,1.73533729214574,6.30947125665799,Anagenesis
Isolation,3.83850917807282,1.16340411676465,3.29937733824378,0.00129037218837983,1.71522084809856,6.28226574986174,Anagenesis
Isolation,3.83800978549698,1.16242423733968,3.30172897485401,0.0012805406908777,1.71632429244915,6.27950282831874,Anagenesis
Isolation,3.87041428582451,1.1680490950432,3.31357158038068,0.00123208603136615,1.7384778355819,6.32391962293273,Anagenesis
Isolation,3.83775639157009,1.1621343652254,3.30233448593162,0.00127802059216944,1.71645745292051,6.27851247872986,Anagenesis
Isolation,3.84144930011609,1.16479917623287,3.29794987711091,0.00129637435812123,1.71578690228983,6.28834857868709,Anagenesis
Isolation,3.83559969792293,1.16178522402374,3.30147054602628,0.00128161766949605,1.71480853776306,6.27548435653858,Anagenesis
Isolation,3.83570107781114,1.15977780184145,3.30727236865627,0.00125764188900961,1.71845555243863,6.27121353215438,Anagenesis
Isolation,3.84928502277898,1.16371698679512,3.30775013723905,0.00125568634216363,1.72509076809191,6.29341748558744,Anagenesis
Isolation,3.83421366084982,1.1596533346269,3.30634470350866,0.00126144703770596,1.71711156028228,6.26937446417827,Anagenesis
Isolation,3.85885290699136,1.16609305600959,3.30921523552887,0.00124970729102534,1.73055469033945,6.30825480713518,Anagenesis
Isolation,3.85300806343707,1.16424837544284,3.30943821327774,0.00124879965943388,1.72808068697459,6.29851036386618,Anagenesis
Isolation,3.83325165600047,1.16226059751,3.29809998223525,0.00129574197209257,1.71189828647683,6.27442591007726,Anagenesis
Isolation,3.84161546402376,1.16055507695242,3.31015351215534,0.00124589219324054,1.72295282061088,6.27878954551001,Anagenesis
Isolation,3.86288897834763,1.16637668320529,3.31187088525479,0.00123893744027715,1.73406958113055,6.31291313000558,Anagenesis
Isolation,3.84722763767492,1.16274495021576,3.30874594377814,0.00125161956084266,1.72461321042236,6.28912122381155,Anagenesis
Isolation,3.86116354880197,1.16688162455711,3.30895908166131,0.00125075072768861,1.73148792435358,6.31233672987203,Anagenesis
Isolation,3.86393114051419,1.16833295509828,3.30721745342632,0.00125786684407871,1.73171984847344,6.31824753662051,Anagenesis
Isolation,3.85040459587396,1.16360125484529,3.30904128870666,0.00125041577048617,1.72634472481277,6.2942112094479,Anagenesis
Isolation,3.84214057412626,1.16618290110486,3.29462948778116,0.00131043701384038,1.71400352722708,6.29202918444367,Anagenesis
Isolation,3.85842862555331,1.16418697902608,3.31426883745182,0.00122928732489543,1.73342689525519,6.3036174177935,Anagenesis
Isolation,3.84407272447209,1.16286059856441,3.30570382143633,0.0012640821298552,1.72149817336854,6.28641790648598,Anagenesis
Isolation,3.83569606844968,1.15941932844066,3.30829060233836,0.00125347760182418,1.71922453708679,6.2705528058888,Anagenesis
Isolation,3.85281994382392,1.16654021196925,3.30277508164071,0.00127618977673723,1.72366778036448,6.30311869734039,Anagenesis
Isolation,3.85335259994733,1.16464701345747,3.30860128040679,0.00125220958675646,1.72771389384521,6.2996990468011,Anagenesis
Isolation,3.83103883785584,1.1607597453218,3.30045804335999,0.00128584534747576,1.71217839340711,6.26878752206738,Anagenesis
Isolation,3.82361290523404,1.16058737106122,3.29454981208161,0.00131077620536799,1.7051938176953,6.26110604824393,Anagenesis
Isolation,3.85699156849971,1.16542293074081,3.30952091876894,0.00124846316328294,1.72967837480746,6.30474755830914,Anagenesis
Isolation,3.84777985421524,1.1628335576097,3.30896870754631,0.00125071150214405,1.72522066065897,6.29002954976552,Anagenesis
Isolation,3.84722841145866,1.16463691548812,3.30337151458592,0.00127371531508478,1.7215932826869,6.29352995852001,Anagenesis
Isolation,3.85640694822346,1.16450085600722,3.31163942759656,0.00123987263969489,1.73072428221184,6.30215522802291,Anagenesis
Isolation,3.86091108318344,1.16670716808665,3.3092374751714,0.00124961673679888,1.73158521389995,6.31172200772581,Anagenesis
Isolation,3.85031031136129,1.1639766104959,3.30789319702988,0.00125510133999532,1.72577565684685,6.29512468182625,Anagenesis
Isolation,3.84564674939169,1.16302343702334,3.30659437030289,0.00126042188284742,1.72281378567844,6.2883753950222,Anagenesis
Isolation,3.82136598579066,1.1575791600117,3.30117033702648,0.00128286982663228,1.70810038654719,6.25216265229888,Anagenesis
Isolation,3.85391307278267,1.16620837493621,3.30465220076427,0.00126841719888067,1.72541883394291,6.30358908847971,Anagenesis
Isolation,3.84569752018677,1.16417928711948,3.30335504396591,0.00127378358757503,1.7209012925697,6.29103357120827,Anagenesis
Isolation,3.85425374719675,1.16385659814415,3.31162254296846,0.00123994088748952,1.72960154482196,6.29850641547653,Anagenesis
Isolation,3.87117393894546,1.16810263771335,3.31407002600695,0.00123008472348136,1.739183233327,6.32482973025859,Anagenesis
Isolation,3.84123375815943,1.16309118295393,3.30260758094972,0.00127688550626866,1.71834652549554,6.28416694625537,Anagenesis
Isolation,3.83197700071783,1.15970850668614,3.30425876728944,0.00127004261054203,1.71508208804644,6.26756427254036,Anagenesis
Isolation,3.846422226146,1.16440844664331,3.30332731373964,0.00127389854007467,1.72120081533681,6.2922278141279,Anagenesis
Isolation,3.84768083236007,1.16472248378051,3.30351726350391,0.00127311131926158,1.72186712783053,6.29415522778108,Anagenesis
Isolation,3.84890043505877,1.16307553358668,3.30924374549394,0.00124959120673296,1.72578662318331,6.29157991798815,Anagenesis
Isolation,3.85732823897372,1.16442277139821,3.31265270116793,0.0012357834075257,1.73187148572577,6.30301692711341,Anagenesis
Isolation,3.83641664913407,1.16112528280181,3.30405056711602,0.00127090354643414,1.71724873123352,6.27533598197852,Anagenesis
Isolation,3.83843464230551,1.16240558674016,3.30214744843923,0.00127879853488263,1.71676406000959,6.27987531713142,Anagenesis
Isolation,3.83927566546544,1.16321763295544,3.30056522244321,0.00128539720769888,1.71623918593803,6.28257758835285,Anagenesis
Isolation,3.84748413644978,1.1640798478408,3.30517201512104,0.00126627264661917,1.72283383882999,6.29257375381968,Anagenesis
Isolation,3.83887736665713,1.16202952263409,3.30359710479229,0.00127278056378452,1.71762503959714,6.27927398130352,Anagenesis
Isolation Squared,-0.823422717122213,0.249394996024462,-3.30168098898603,0.00128074060361118,-1.34361692390787,-0.364293133424503,Anagenesis
Isolation Squared,-0.825526738029978,0.24974154318148,-3.30552429328944,0.00126482121193528,-1.34644513490559,-0.365754254009445,Anagenesis
Isolation Squared,-0.825945300005121,0.24998812196163,-3.30393817723825,0.00127136852059537,-1.34744288226034,-0.365780492088513,Anagenesis
Isolation Squared,-0.822409657790057,0.248843294281966,-3.30492995667457,0.00126727086357998,-1.34136395489021,-0.364221743063806,Anagenesis
Isolation Squared,-0.824130638201379,0.249941024112745,-3.29730039767152,0.00129911391225449,-1.34548202229958,-0.364007006052221,Anagenesis
Isolation Squared,-0.822959805285939,0.2498529736315,-3.29377630902122,0.00131407339396336,-1.34416363163381,-0.363036776184856,Anagenesis
Isolation Squared,-0.828533831733042,0.250103175834634,-3.31276813646245,0.00123531835081287,-1.35026212756656,-0.368140380034042,Anagenesis
Isolation Squared,-0.824385639966337,0.249630476691037,-3.30242385022028,0.00127764905665513,-1.34506593988102,-0.364818210258019,Anagenesis
Isolation Squared,-0.821973695809311,0.249415339636999,-3.29560201471818,0.00130630342733334,-1.34219872751258,-0.362796269307725,Anagenesis
Isolation Squared,-0.820751503288148,0.249025216338784,-3.29585700337899,0.00130522165333578,-1.34014050734876,-0.36227758871415,Anagenesis
Isolation Squared,-0.822876340918265,0.249534056271123,-3.29765144371395,0.0012976325016588,-1.34335554655261,-0.363486482428746,Anagenesis
Isolation Squared,-0.824910475585636,0.249868873769605,-3.30137348898549,0.00128202236462156,-1.34611479192058,-0.364917792722402,Anagenesis
Isolation Squared,-0.829106689673964,0.250069774170672,-3.31550141324997,0.00122435445822965,-1.35072218023098,-0.368731332062905,Anagenesis
Isolation Squared,-0.823491622971465,0.249955278013008,-3.29455584822102,0.00131075050573457,-1.34490338915611,-0.363373482401831,Anagenesis
Isolation Squared,-0.825204211159873,0.249515552241442,-3.30722555667139,0.00125783364753141,-1.34567540688259,-0.365874955533462,Anagenesis
Isolation Squared,-0.83154481393539,0.250582116225868,-3.31845235589701,0.0012126196965668,-1.35426144075603,-0.370247819591739,Anagenesis
Isolation Squared,-0.825244943271186,0.249780640810407,-3.30387871771688,0.00127161457809764,-1.34624468141923,-0.365401068450975,Anagenesis
Isolation Squared,-0.821447366763356,0.248503689143974,-3.30557413289522,0.0012646159915635,-1.33971530483681,-0.363912259011452,Anagenesis
Isolation Squared,-0.823997745049162,0.249763916267028,-3.29910644165352,0.00129150924934417,-1.34496713845288,-0.364192456149811,Anagenesis
Isolation Squared,-0.827831031753874,0.250203743270356,-3.30862768451616,0.00125210187520574,-1.34977013153444,-0.367251648156978,Anagenesis
Isolation Squared,-0.82642639555579,0.249822837923641,-3.30804982612675,0.00125446114236626,-1.34752324231195,-0.366507807769646,Anagenesis
Isolation Squared,-0.825498628575502,0.249340485205951,-3.31072841176857,0.00124355999719559,-1.34551689911548,-0.366409283567198,Anagenesis
Isolation Squared,-0.827977715309282,0.249960367219145,-3.31243598543516,0.00123665693739045,-1.34937833551212,-0.367822129444037,Anagenesis
Isolation Squared,-0.826865570856313,0.250247017898873,-3.30419749972987,0.00127029590353889,-1.34892947791052,-0.366243001429186,Anagenesis
Isolation Squared,-0.819715854136833,0.248834303027148,-3.2942236828473,0.00131216544266886,-1.33871109965956,-0.361603909128718,Anagenesis
